source_doc,source_pdf,source_page,reference_page,classification,assigned_to_block,block_start_page,block_reference_start,office,funding_year,word_count,visual_row_count,reason
114sdoc13,GPO-CDOC-114sdoc13.pdf,10,10,other,False,,,,,43,32,non_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,11,11,other,False,,,,,0,0,non_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,12,12,other,False,,,,,3,3,non_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,13,13,other,False,,,,,3,3,non_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,14,14,other,False,,,,,3,3,non_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,15,15,other,False,,,,,3,3,non_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,16,16,other,False,,,,,3,3,non_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,17,17,other,False,,,,,3,3,non_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,18,18,banner,True,18,18,CHAIRMAN MAJORITY CONFERENCE COMMITTEE (D),2014,54,26,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,19,19,banner,True,19,19,CHAIRMAN MINORITY CONFERENCE COMMITTEE (D),2015,54,26,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,20,20,banner,True,20,20,CHAIRMAN MINORITY CONFERENCE COMMITTEE (D),2016,54,26,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,21,21,banner,True,21,21,CHAIRMAN MAJORITY POLICY COMMITTEE (D),2014,54,26,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,22,22,banner,True,22,22,CHAIRMAN MINORITY POLICY COMMITTEE (D),2015,66,29,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,23,23,banner,True,23,23,CHAIRMAN MINORITY POLICY COMMITTEE (D),2016,52,26,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,24,24,banner,True,24,24,MAJORITY LEADER (D),2014,60,28,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,25,25,banner,True,25,25,MINORITY LEADER (D),2015,66,29,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,26,26,banner,True,26,26,MINORITY LEADER (D),2016,57,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,27,27,banner,True,27,27,MAJORITY WHIP (D),2014,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,28,28,banner,True,28,28,MINORITY WHIP (D),2015,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,29,29,banner,True,29,29,MINORITY WHIP (D),2016,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,30,30,banner,True,30,30,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2014,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,31,31,banner,True,31,31,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2015,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,32,32,banner,True,32,32,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2016,53,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,33,33,banner,True,33,33,PRESIDENT PRO TEMPORE (D),2014,58,28,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,34,34,banner,True,34,34,PRESIDENT PRO TEMPORE (D),2015,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,35,35,banner,True,35,35,PRESIDENT PRO TEMPORE (R),2015,72,33,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,36,36,banner,True,36,36,PRESIDENT PRO TEMPORE (R),2016,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,37,37,banner,True,37,37,MINORITY LEADER (R),2014,64,28,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,38,38,banner,True,38,38,MAJORITY LEADER (R),2015,67,30,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,39,39,banner,True,39,39,MAJORITY LEADER (R),2016,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,40,40,banner,True,40,40,MINORITY WHIP (R),2014,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,41,41,banner,True,41,41,MAJORITY WHIP (R),2015,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,42,42,banner,True,42,42,MAJORITY WHIP (R),2016,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,43,43,banner,True,43,43,CHAIRMAN MINORITY CONFERENCE COMMITTEE (R),2014,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,44,44,banner,True,44,44,CHAIRMAN MAJORITY CONFERENCE COMMITTEE (R),2015,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,45,45,banner,True,45,45,CHAIRMAN MAJORITY CONFERENCE COMMITTEE (R),2016,101,39,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,46,46,banner,True,46,46,CHAIRMAN MINORITY POLICY COMMITTEE (R),2014,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,47,47,banner,True,47,47,CHAIRMAN MAJORITY POLICY COMMITTEE (R),2015,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,48,48,banner,True,48,48,CHAIRMAN MAJORITY POLICY COMMITTEE (R),2016,55,27,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,49,49,banner,True,49,49,MAJORITY LEADER (D),2014,51,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,50,50,banner,True,50,50,MINORITY LEADER (D),2015,51,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,51,51,banner,True,51,51,MINORITY LEADER (D),2016,51,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,52,52,banner,True,52,52,MINORITY LEADER (R),2014,51,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,53,53,banner,True,53,53,MAJORITY LEADER (R),2015,51,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,54,54,banner,True,54,54,MAJORITY LEADER (R),2016,51,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,55,55,banner,True,55,55,APPROPRIATIONS,2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,56,56,banner,True,56,56,APPROPRIATIONS,2015,56,26,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,57,57,banner,True,57,57,APPROPRIATIONS,2016,160,59,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,58,58,data,True,57,57,APPROPRIATIONS,2016,200,69,block_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,59,59,data,True,57,57,APPROPRIATIONS,2016,65,27,block_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,60,60,banner,True,60,60,CHAPLAIN,2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,61,61,banner,True,61,61,CHAPLAIN,2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,62,62,banner,True,62,62,CHAPLAIN,2016,68,29,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,63,63,banner,True,63,63,CHAPLAIN,,56,26,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,64,64,banner,True,64,64,CHAPLAIN,,56,26,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,65,65,banner,True,65,65,MAJORITY CONFERENCE COMMITTEE (D),2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,66,66,banner,True,66,66,MINORITY CONFERENCE COMMITTEE (D),2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,67,67,banner,True,67,67,MINORITY CONFERENCE COMMITTEE (D),2016,140,53,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,68,68,banner,True,68,68,MAJORITY POLICY COMMITTEE (D),2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,69,69,banner,True,69,69,MINORITY POLICY COMMITTEE (D),2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,70,70,banner,True,70,70,MINORITY POLICY COMMITTEE (D),2016,116,45,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,71,71,banner,True,71,71,MAJORITY LEADER (D),2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,72,72,banner,True,72,72,MINORITY LEADER (D),2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,73,73,banner,True,73,73,MINORITY LEADER (D),2016,153,57,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,74,74,data,True,73,73,MINORITY LEADER (D),2016,16,10,block_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,75,75,banner,True,75,75,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,76,76,banner,True,76,76,"SECRETARY, MINORITY CONFERENCE COMM (D)",2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,77,77,banner,True,77,77,"SECRETARY, MINORITY CONFERENCE COMM (D)",2016,68,29,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,78,78,banner,True,78,78,MAJORITY WHIP (D),2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,79,79,banner,True,79,79,MINORITY WHIP (D),2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,80,80,banner,True,80,80,MINORITY WHIP (D),2016,124,47,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,81,81,banner,True,81,81,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,82,82,banner,True,82,82,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,83,83,banner,True,83,83,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2016,158,59,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,84,84,data,True,83,83,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2016,21,12,block_data
114sdoc13,GPO-CDOC-114sdoc13.pdf,85,85,banner,True,85,85,PRESIDENT PRO TEMPORE (D),2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,86,86,banner,True,86,86,PRESIDENT PRO TEMPORE (D),2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,87,87,banner,True,87,87,PRESIDENT PRO TEMPORE (R),2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,88,88,banner,True,88,88,PRESIDENT PRO TEMPORE (R),2016,71,30,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,89,89,banner,True,89,89,MINORITY LEADER (R),2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,90,90,banner,True,90,90,MAJORITY LEADER (R),2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,91,91,banner,True,91,91,MAJORITY LEADER (R),2016,127,49,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,92,92,banner,True,92,92,"SECRETARY, MINORITY CONFERENCE COMM (R)",2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,93,93,banner,True,93,93,"SECRETARY, MAJORITY CONFERENCE COMM (R)",2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,94,94,banner,True,94,94,"SECRETARY, MAJORITY CONFERENCE COMM (R)",2016,77,32,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,95,95,banner,True,95,95,MINORITY WHIP (R),2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,96,96,banner,True,96,96,MAJORITY WHIP (R),2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,97,97,banner,True,97,97,MAJORITY WHIP (R),2016,80,33,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,98,98,banner,True,98,98,MINORITY CONFERENCE COMMITTEE (R),2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,99,99,banner,True,99,99,MAJORITY CONFERENCE COMMITTEE (R),2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,100,100,banner,True,100,100,MAJORITY CONFERENCE COMMITTEE (R),2016,121,47,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,101,101,banner,True,101,101,MINORITY POLICY COMMITTEE (R),2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,102,102,banner,True,102,102,MAJORITY POLICY COMMITTEE (R),2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,103,103,banner,True,103,103,MAJORITY POLICY COMMITTEE (R),2016,116,45,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,104,104,banner,True,104,104,SECRETARY FOR THE MAJORITY (D),2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,105,105,banner,True,105,105,SECRETARY FOR THE MINORITY (D),2015,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,106,106,banner,True,106,106,SECRETARY FOR THE MINORITY (D),2016,86,35,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,107,107,banner,True,107,107,SECRETARY FOR THE MINORITY (R),2014,52,25,block_start
114sdoc13,GPO-CDOC-114sdoc13.pdf,108,108,banner,True,108,108,SECRETARY FOR THE MAJORITY (R),2015,52,25,block_start
