source_doc,source_pdf,source_page,reference_page,classification,assigned_to_block,block_start_page,block_reference_start,office,funding_year,word_count,visual_row_count,reason
112sdoc4,GPO-CDOC-112sdoc4.pdf,10,10,other,False,,,,,0,0,non_data
112sdoc4,GPO-CDOC-112sdoc4.pdf,11,11,other,False,,,,,137,42,non_data
112sdoc4,GPO-CDOC-112sdoc4.pdf,12,12,other,False,,,,,204,44,non_data
112sdoc4,GPO-CDOC-112sdoc4.pdf,13,13,other,False,,,,,161,48,non_data
112sdoc4,GPO-CDOC-112sdoc4.pdf,14,14,other,False,,,,,148,46,non_data
112sdoc4,GPO-CDOC-112sdoc4.pdf,15,15,other,False,,,,,134,51,non_data
112sdoc4,GPO-CDOC-112sdoc4.pdf,16,16,other,False,,,,,0,0,non_data
112sdoc4,GPO-CDOC-112sdoc4.pdf,17,17,banner,True,17,17,CHAIRMAN MAJORITY CONFERENCE COMMITTEE (D),2009,59,29,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,18,18,banner,True,18,18,CHAIRMAN MAJORITY CONFERENCE COMMITTEE (D),2010,56,28,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,19,19,banner,True,19,19,CHAIRMAN MAJORITY CONFERENCE COMMITTEE (D),2011,56,28,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,20,20,banner,True,20,20,CHAIRMAN MAJORITY POLICY COMMITTEE (D),2009,56,28,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,21,21,banner,True,21,21,CHAIRMAN MAJORITY POLICY COMMITTEE (D),2010,56,28,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,22,22,banner,True,22,22,CHAIRMAN MAJORITY POLICY COMMITTEE (D),2011,56,28,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,23,23,banner,True,23,23,MAJORITY LEADER (D),2009,62,28,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,24,24,banner,True,24,24,MAJORITY LEADER (D),2010,65,29,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,25,25,banner,True,25,25,MAJORITY LEADER (D),2011,71,32,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,26,26,banner,True,26,26,MAJORITY WHIP (D),2009,57,29,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,27,27,banner,True,27,27,MAJORITY WHIP (D),2010,57,29,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,28,28,banner,True,28,28,MAJORITY WHIP (D),2011,57,29,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,29,29,banner,True,29,29,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2009,57,29,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,30,30,banner,True,30,30,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2010,57,29,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,31,31,banner,True,31,31,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2011,69,32,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,32,32,banner,True,32,32,PRESIDENT PRO TEMPORE (D),2009,63,31,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,33,33,banner,True,33,33,PRESIDENT PRO TEMPORE (D),2010,60,30,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,34,34,banner,True,34,34,PRESIDENT PRO TEMPORE (D),2011,64,32,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,35,35,banner,True,35,35,PRES PRO TEM EMERITUS - (R),2009,57,29,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,36,36,banner,True,36,36,MINORITY LEADER (R),2009,60,30,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,37,37,banner,True,37,37,MINORITY LEADER (R),2010,60,30,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,38,38,banner,True,38,38,MINORITY LEADER (R),2011,72,33,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,39,39,banner,True,39,39,MINORITY WHIP (R),2009,57,29,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,40,40,banner,True,40,40,MINORITY WHIP (R),2010,57,29,block_start
112sdoc4,GPO-CDOC-112sdoc4.pdf,41,41,banner,True,41,41,MINORITY WHIP (R),2011,57,29,block_start
